id;idMarche;source;type;natureObjetMarche;objetMarche;codeCPV_Original;codeCPV;codeCPV_division;referenceCPV;dateNotification;anneeNotification;moisNotification;datePublicationDonnees;dureeMois;dureeMoisEstimee;dureeMoisCalculee;montant;nombreTitulaireSurMarchePresume;montantCalcule;formePrix;lieuExecutionCode;lieuExecutionTypeCode;lieuExecutionNom;codeDepartementExecution;codeRegionExecution;libelleRegionExecution;nature;accord-cadrePresume;procedure;idAcheteur;sirenAcheteurValide;nomAcheteur;codeRegionAcheteur;libelleRegionAcheteur;departementAcheteur;libelleDepartementAcheteur;codePostalAcheteur;libelleArrondissementAcheteur;codeArrondissementAcheteur;libelleCommuneAcheteur;codeCommuneAcheteur;superficieCommuneAcheteur;populationCommuneAcheteur;geolocCommuneAcheteur;typeIdentifiantEtablissement;siretEtablissement;siretEtablissementValide;sirenEtablissement;nicEtablissement;sirenEtablissementValide;categorieEtablissement;denominationSocialeEtablissement;codeRegionEtablissement;libelleRegionEtablissement;libelleDepartementEtablissement;departementEtablissement;libelleArrondissementEtablissement;codeArrondissementEtablissement;codePostalEtablissement;adresseEtablissement;communeEtablissement;codeCommuneEtablissement;codeTypeEtablissement;superficieCommuneEtablissement;populationCommuneEtablissement;distanceAcheteurEtablissement;geolocCommuneEtablissement;typeIdentifiant_cotitulaire1;id_cotitulaire1;denominationSociale_cotitulaire1;typeIdentifiant_cotitulaire2;id_cotitulaire2;denominationSociale_cotitulaire2;typeIdentifiant_cotitulaire3;id_cotitulaire3;denominationSociale_cotitulaire3
2019odOq-pEPCs00;423132;API AIFE;Marché;Travaux;Espaces verts -50 Logements CHASSAING -Lot 08 ESPACES VERTS;45112710;45112710-5;45;Travaux d'aménagement paysager d'espaces verts;2019-12-19;2019;12;2019-12-27;2;False;2.0;103295.1;1.0;103295.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;Soci�t� OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;39351952500058;True;393519525;00058;True;ETI;CLEAN GARDEN SARL;2;Martinique;Martinique;972;Saint-Pierre;9724;97222;<NA>;CASE-PILOTE;97205;8130Z;1862.0;4455.0;2.8416140623833166;14.6587983693,-61.1251082579;;;;;;;;;
20192019F1002000;70582;API AIFE;Marché;Fournitures;Cet accord cadre a pour objet la fourniture d'articles de bureaux, de classement , de façonnés et papiers  divers pour les différents services de la CCI Martinique - Papiers divers;30192000;30192000-1;30;Fournitures de bureau;2019-04-12;2019;04;2019-04-12;48;False;48.0;60000.0;1.0;60000.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;ACCORD-CADRE;;Procédure adaptée;18972002200012;True;Chambres de Commerce et d'Industrie;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;30317157300015;True;303171573;00015;True;PME;SOCIETE COMMERCIALE DE LIBRAIRIE DE LA MARTINIQUE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4649Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2018ACFDAJM00400;138435;Dematis;Marché;Fournitures;Fourniture, livraison, installation / montage de mobilier pour le compte de martinique transport: Lot 3 : table de réunion;39121000;39121000-6;39;Bureaux et tables;2018-08-23;2018;08;2019-03-13;4;False;4.0;5000.0;1.0;5000.0;Ferme;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Procédure adaptée;20007535600010;True;Martinique Transport;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;32599750000054;True;325997500;00054;True;NC;MARTINIQUE EQUIPEMENT CONSEIL;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;7010Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
20202020S1744800;70603;API AIFE;Marché;Services;Le présent marché a pour objet des prestations de  nettoyage des locaux de la CCI Martinique - Agence  du Nord  Atlantique ( Trinité);90910000;90910000-9;90;Services de nettoyage;2020-11-25;2020;11;2020-11-25;36;True;1.0;19908.0;1.0;19908.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;18972002200012;True;Chambres de Commerce et d'Industrie;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;32837554800034;True;328375548;00034;True;ETI;MADIANET;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;8121Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2021MAS000012100;109951;PES Marchés;Marché;Services;"ACTIONS DE FORMATION ""PARCOURS CLES"" T5 LOT 60";80530000-8;80530000-8;80;Services de formation professionnelle;2021-08-31;2021;08;2020-12-28;36;False;36.0;149298.0;1.0;149298.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;19972532600045;True;199725326;00045;True;NC;LYCEE POLYVALENT ACAJOU 2;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;8559A;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2019000000000500;267389;Dematis;Marché;Fournitures;Acquisition de jeux exterieurs pour les etablissements publics de jeunes enfants;37535200;37535200-9;37;Équipements pour terrain de jeux;2019-02-12;2019;02;2019-02-15;3;False;3.0;42053.0;1.0;42053.0;Ferme;97232;CODE POSTAL;Le Lamentin Martinique;;nan;;MARCHE;;Procédure adaptée;21972213900017;True;Mairie du Lamentin;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;33212763800085;True;332127638;00085;True;ETI;SULO;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Chemin BOIS QUARRE;LE LAMENTIN;97213;3811Z;6792.0;39700.0;0.0;14.6246455763,-60.9935529523;;;;;;;;;
2022220060100;346673;PES Marchés;Marché;Services;ACQUISITION ET MAINTENANCE D UN PROGICIEL DE GESTION DE LA RELATION DES USAGERS (GRU);72212220-7;72212220-7;72;Services de développement de logiciels de gestion d'internet et d'intranet;2022-02-04;2022;02;2022-05-11;48;False;48.0;183705.0;1.0;183705.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;24972006100103;True;COMMUNAUTÉ D'AGGLOMÉRATION;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;79940310000024;True;799403100;00024;True;PME;SFI;1;Guadeloupe;Guadeloupe;971;Basse-Terre;9711;97122;<NA>;BAIE-MAHAULT;97103;6202A;4654.0;29976.0;104.08842529599912;16.2515819199,-61.5922344723;;;;;;;;;
2019130013899900;29555;API AIFE;Marché;Services;Le présent accord-cadre a pour objet la location  maintenance de solutions d'impression et l'exécution des prestations associées pour les matériels correspondant aux configurations décrites dans le dossier de consultation. - Location maintenance de s;79811000;79811000-2;79;Services d'impression numérique;2019-01-16;2019;01;2019-01-16;48;False;48.0;170000.0;1.0;170000.0;Révisable;92;CODE DEPARTEMENT;(92) Hauts-de-Seine;92.0;nan;;MARCHE SUBSEQUENT;;Appel d'offres ouvert;13001423600017;True;Direction de l'environnement, de l'aménagement et du logement de la Martinique;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;41100758600018;True;411007586;00018;True;NC;TRIMARG HOLDING;2;Martinique;Martinique;972;La Trinité;9722;97220;<NA>;TRINITE;97230;7022Z;4651.0;13352.0;17.42005742499105;14.7382594909,-60.9505582435;;;;;;;;;
2018VqGket4BD300;346392;API AIFE;Marché;Services;18S0043-Lot 2: Fourniture de bennes XXXXX dXXXXXchets encombrants en location et prestations associXXXXXes de vidage sur le territoire des communes de Schoelcher, Le Lamentin, Saint-Joseph;60181000;60181000-0;60;Location de camions avec chauffeur;2019-05-23;2019;05;2019-07-02;48;False;48.0;800000.0;1.0;800000.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;24972006100103;True;Communaut� d'Agglom�ration Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;38516319100047;True;385163191;00047;True;ETI;EVEA SARL;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;3811Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
202103DESINVEH00;485134;PES Marchés;Marché;Services;PRESTATION DE DÉSINFECTION DES BATIMENTS ET DES VEHICULES;90522400-6;90522400-6;90;Nettoyage et traitement du sol;2021-10-14;2021;10;2021-03-01;39;False;39.0;413798.7;1.0;413798.0;Ferme;97200;CODE POSTAL;FORT DE FRANCE;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;88756981200019;True;REGIE TRANSPORTS MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;42191872300014;True;421918723;00014;True;ETI;E. COMPAGNIE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;3832Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
201919S004000;267508;PES Marchés;Marché;Services;19S0040_2019.110 REALISATION DU SCHEMA DE REFERENCE DU CENTRE VILLE;71241000-9;71241000-9;71;Études de faisabilité, service de conseil, analyse;2019-12-20;2019;12;2020-10-19;10;False;10.0;119175.0;1.0;39725.0;Révisable;97232;CODE POSTAL;LAMENTIN;;nan;;MARCHE;;Procédure adaptée;21972213900017;True;VILLE DU LAMENTIN - 21972213900017;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;52459185600017;True;524591856;00017;True;ETI;H3C-CARAIBES;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Rue GEORGES EUCHARIS;FORT-DE-FRANCE;97209;7490B;4353.0;85667.0;8.472233380404282;14.6408734458,-61.069176472;SIRET;53426867700018;ESPELIA - EX SERVICE PUBLIC 2000;SIRET;47782926100031;INTERLAND SARL;;;
2019M0131900;421840;Dematis;Marché;Services;La réalisation d'une étude de type monographie relative à la récupération et l'utilisation des eaux de pluie à la martinique;90700000;90700000-4;90;Services relatifs à l'environnement;2020-01-22;2020;01;2020-03-05;6;False;6.0;69937.0;1.0;34968.0;Ferme et actualisable;97;CODE REGION;MARTINIQUE;;nan;;MARCHE;;Procédure adaptée;28972005400013;True;Office De l'Eau Martinique;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;39061361000364;True;390613610;00364;True;NC;BIOTOPE;2;Martinique;Martinique;972;Fort-de-France;9721;97233;Avenue DU PETIT FLORENTIN;SCHOELCHER;97229;7112B;2109.0;20103.0;3.4860872021874987;14.6460950766,-61.100358959;SIRET;53426867700018;ESPELIA;;;;;;
202121EGEO0100;267846;PES Marchés;Marché;Services;AMENAGEMENT DU FRONT DE MER DE SAINTE-LUCE ETUDE GEOTECHNIQUE DE CONCEPTION;71300000-1;71300000-1;71;Services d'ingénierie;2021-02-03;2021;02;2022-03-04;3;False;3.0;42125.13;1.0;42125.0;Ferme;97228;CODE POSTAL;Sainte-Luce;;nan;;MARCHE;;Procédure adaptée;21972227900011;True;COMMUNE DE SAINTE-LUCE;02;Martinique;972;Martinique;97228;Le Marin;9723;SAINTE-LUCE;97227;2867.0;10083.0;14.4854629678,-60.944495012;SIRET;31942769600053;True;319427696;00053;True;ETI;GINGER GEODE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;7010Z;6792.0;39700.0;9.311596872394688;14.6246455763,-60.9935529523;;;;;;;;;
2022220380000;346320;PES Marchés;Marché;Fournitures;MS7 LOT 4;30200000-1;30200000-1;30;Matériel et fournitures informatiques;2022-08-03;2022;08;2022-09-19;1;False;1.0;139434.0;1.0;139434.0;Ferme et actualisable;97228;CODE POSTAL;SAINTE-LUCE;;nan;;MARCHE;;Procédure adaptée;24972005300019;True;CAESM - BUDGET PRINCIPAL;02;Martinique;972;Martinique;97228;Le Marin;9723;SAINTE-LUCE;97227;2867.0;10083.0;14.4854629678,-60.944495012;SIRET;32924476800027;True;329244768;00027;True;PME;INTERFACE CARAIBES - INFODOM;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4651Z;6792.0;39700.0;9.311596872394688;14.6246455763,-60.9935529523;;;;;;;;;
20222022F1353000;90373;API AIFE;Marché;Fournitures;FOURNITURE DE PAPIER DE REPROGRAPHIE A4 ETA3 - POUR PHOTOCOPIEURS ET IMPRIMANTES - POUR LE CHU DE MARTINIQUE -  - papier de reprographie A4 couleur – 80 gr;30197630;30197630-1;30;Papier d'impression;2022-08-03;2022;08;2022-08-03;48;True;2.0;4824.0;1.0;4824.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;20003452800014;True;CHU MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;34315967900129;True;343159679;00129;True;ETI;IPM ANTILLES GUYANE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4778C;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2020DSI3000;138507;Dematis;Marché;Fournitures;Acquisition de matériels informatiques et d'afficheurs numériques pour le compte de martinique transport: Lot 8 : Périphériques, accessoires et petits matériels;30237000;30237000-9;30;Pièces, accessoires et fournitures pour ordinateurs;2020-11-04;2020;11;2020-11-10;24;True;1.0;6000.0;1.0;6000.0;Révisable;02;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Appel d'offres ouvert;20007535600010;True;Martinique Transport;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;34315967900129;True;343159679;00129;True;ETI;IPM ANTILLES GUYANE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4778C;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
20222022S1743400;90411;API AIFE;Marché;Services;Réalisation d'un audit énergétique des bâtiments du Centre Hospitalier Universitaire du Martinique (CHUM);79212000;79212000-3;79;Services d'audit;2022-09-16;2022;09;2022-09-16;24;False;24.0;125177.0;1.0;125177.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;20003452800014;True;CHU MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;80816768800023;True;808167688;00023;True;NC;CV;76;Occitanie;Pyrénées-Orientales;66;Perpignan;662;66510;Avenue DU GENERAL DERROJA;SAINT-HIPPOLYTE;66176;7022Z;2558.0;2719.0;7504.058415867011;42.8073255447,2.9737070419;;;;;;;;;
20212105800;346290;PES Marchés;Marché;Travaux;TRAVAUX D'EXTENSION DU RÉSEAU D'EAU POTABLE AU QUARTIER SAGESSE;45259100-8;45259100-8;45;Réparation et entretien de station d'épuration;2021-09-02;2021;09;2022-09-21;1;False;1.0;62369.0;1.0;62369.0;Ferme;97228;CODE POSTAL;SAINTE-LUCE;;nan;;MARCHE;;Procédure adaptée;24972005300019;True;COMMUNAUTE DE L ESPACE SUD MARTI;02;Martinique;972;Martinique;97228;Le Marin;9723;SAINTE-LUCE;97227;2867.0;10083.0;14.4854629678,-60.944495012;SIRET;34222703000018;True;342227030;00018;True;GE;SOGEA MARTINIQUE;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Avenue MAURICE BISHOP;FORT-DE-FRANCE;97209;4120B;4353.0;85667.0;16.23878704676211;14.6408734458,-61.069176472;;;;;;;;;
202069049900;400967;Dematis;Marché;Fournitures;LOCATION, LIVRAISON, INSTALLATION, MISE EN SERVICE ET MAINTENANCE DE PHOTOCOPIEURS DESTINES AU GCS DE MANGOT VULCIN : Lot 2;30121100;30121100-4;30;Photocopieurs;2019-12-30;2019;12;2020-01-14;36;False;36.0;38688.0;1.0;38688.0;Ferme;97232;CODE POSTAL;GCS MV;;nan;;MARCHE;;Procédure adaptée;26972086800026;True;GCS Mangot Vulcin;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;33370942600055;True;333709426;00055;True;ETI;LA BUREAUTIQUE;2;Martinique;Martinique;972;Fort-de-France;9721;97232;<NA>;LE LAMENTIN;97213;4666Z;6792.0;39700.0;0.0;14.6246455763,-60.9935529523;;;;;;;;;
2021ACS000013600;109928;PES Marchés;Marché;Services;"GESTION FINANCIERE, ADMINISTRATIVE ET COMPTABLE DE LA RESIDENCE SOCIALE DE BALATA &#8211; TIVOLI...";85311000-2;85311000-2;85;Services d'action sociale avec hébergement;2021-10-08;2021;10;2020-01-28;48;False;48.0;1941144.0;1.0;1941144.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;20005550700012;True;BUDGET PRINCIPAL CTM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;31429166700017;True;314291667;00017;True;PME;UDAF UNION DEPARTEMENTALE;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Cité BON AIR;FORT-DE-FRANCE;97209;9499Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
2019vvWYg1V2Wb00;423147;API AIFE;Marché;Travaux;2019-01-DM -Lot 19 Charpente / Couverture;45454100;45454100-5;45;Travaux de réfection;2020-02-10;2020;02;2020-06-18;4;False;4.0;136560.0;1.0;136560.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;Société OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;42021060100019;True;420210601;00019;True;PME;SOTRABOIS SARL;2;Martinique;Martinique;972;Fort-de-France;9721;97200;<NA>;FORT-DE-FRANCE;97209;1623Z;4353.0;85667.0;3.4860872021874987;14.6408734458,-61.069176472;;;;;;;;;
2021M21DFED1000;360749;PES Marchés;Marché;Services;MIGRATION SITE WEB;72413000-8;72413000-8;72;Services de conception de sites WWW (World Wide Web);2021-06-30;2021;06;2021-10-04;6;False;6.0;89760.0;1.0;89760.0;Ferme;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;25972001900043;True;BUDGET PRINCIPAL PNRM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;51852141400053;True;518521414;00053;True;NC;MAKINA CORPUS;76;Occitanie;Haute-Garonne;31;Toulouse;313;31100;Rue JACQUES BABINET;TOULOUSE;31555;6201Z;11809.0;453317.0;7361.29012240198;43.5959710776,1.43229743595;;;;;;;;;
2018MPPIDAJM2000;138457;Dematis;Marché;Services;Assistance dans le cadre de la passation et l'exécution de marchés d'assurances pour martinique transport;66519310;66519310-7;66;Services de conseil en assurances;2018-11-30;2018;11;2018-11-21;14;True;1.0;8900.0;1.0;8900.0;Révisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;20007535600010;True;Martinique Transport;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;48155783300011;True;481557833;00011;True;PME;ARIMA CONSULTANTS ASSOCIES;11;Île-de-France;Paris;75;;;75008;Rue DU COLISEE;PARIS 8;75108;7022Z;386.0;38749.0;7616.6161190158355;48.8727847696,2.31253091684;;;;;;;;;
20212021S2138400;70612;API AIFE;Marché;Services;Le présent marché a pour objet une étude sur l'impact de la crise sanitaire sur les comportements des martiniquais;79311000;79311000-7;79;Services d'études;2021-10-21;2021;10;2021-10-21;3;False;3.0;23925.0;1.0;23925.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;18972002200012;True;Chambres de Commerce et d'Industrie;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;41829460900049;True;418294609;00049;True;PME;QUALISTAT;1;Guadeloupe;Guadeloupe;971;Pointe-à-Pitre;9712;97139;Impasse SERGE RINALDO;LES ABYMES;97101;7320Z;7003.0;58606.0;99.89293296576105;16.2727026732,-61.5016988194;;;;;;;;;
2021CErDzoNQNS00;423203;API AIFE;Marché;Travaux;2020M34 Travaux de fouilles d'archéologie préventive 27 logements rues perrinon et victor sévère fort de france;45112450;45112450-4;45;Travaux d'excavation sur sites archéologiques;2021-02-09;2021;02;2021-10-22;1;False;1.0;256620.0;1.0;256620.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;30314998300023;True;Société OZANAM;02;Martinique;972;Martinique;97233;Fort-de-France;9721;SCHOELCHER;97229;2109.0;20103.0;14.6460950766,-61.100358959;SIRET;39478503400056;True;394785034;00056;True;NC;HADES;75;Nouvelle-Aquitaine;Gironde;33;Bordeaux;332;33100;Cité REINETTE;BORDEAUX;33063;7112B;4970.0;241287.0;7187.107094656631;44.8578964782,-0.57357535767;;;;;;;;;
2019vlVj5uz3V500;346510;API AIFE;Marché;Services;19S0038-Lot 2: Prestation de nettoyage et d'entretien des locaux des sites annexes de la CACEM;90919200;90919200-4;90;Services de nettoyage de bureaux;2019-11-25;2019;11;2020-08-24;48;True;2.0;43889.0;1.0;43889.0;Révisable;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Appel d'offres ouvert;24972006100103;True;Communauté d'Agglomération Centre Martinique CACEM;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;41929003600039;True;419290036;00039;True;ETI;TNN INDUSTRIEL;1;Guadeloupe;Guadeloupe;971;Pointe-à-Pitre;9712;97139;<NA>;LES ABYMES;97101;8121Z;7003.0;58606.0;99.89293296576105;16.2727026732,-61.5016988194;;;;;;;;;
2021151068939900;44988;API AIFE;Marché;Services;La présente consultation porte sur un marché de maîtrise d’œuvre et de prestations de services diverses relatif aux travaux suivants à réaliser au centre des finances de Cluny : - - Réfection de l’ensemble de la toiture avec installation de tôle isolant...;71000000;71000000-8;71;Services d'architecture, services de construction, services d'ingénierie et services d'inspection;2021-05-31;2021;05;2021-05-31;27;False;27.0;62219.17;1.0;62219.0;Révisable;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;Procédure adaptée;13002782400015;True;Ministère de l'Intérieur - SECRETARIAT GENERAL COMMUN DEPARTEMENTAL MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;50337601400026;True;503376014;00026;True;PME;TECSOL ANTILLES;1;Guadeloupe;Guadeloupe;971;Basse-Terre;9711;97122;Lotissement MARIAN BRAGELOGNE;BAIE-MAHAULT;97103;7112B;4654.0;29976.0;104.08842529599912;16.2515819199,-61.5922344723;;;;;;;;;
20222022S0689900;90400;API AIFE;Marché;Services;La présente consultation a pour objet le marché subséquent pour la réalisation des études de maîtrise d'œuvre en vue du remplacement d’un accélérateur linéaire dans le service de radiothérapie de l’hôpital Clarac (Projet EXCELLENCE).  - Il est fondé sur;71200000;71200000-0;71;Services d'architecture;2022-05-02;2022;05;2022-05-02;22;False;22.0;35000.0;1.0;35000.0;Ferme;MQ;CODE DEPARTEMENT;(972) Martinique;;nan;;MARCHE;;;20003452800014;True;CHU MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;39827667500046;True;398276675;00046;True;PME;GUEZ CARAIBES;2;Martinique;Martinique;972;Fort-de-France;9721;97232;Lotissement OLIVER;LE LAMENTIN;97213;7010Z;6792.0;39700.0;8.472233380404282;14.6246455763,-60.9935529523;;;;;;;;;
2022002-0401;421845;PES Marchés;Marché;Travaux;CLIMATISATION - VENTILLATION;45331000-6;45331000-6;45;Travaux d'installation de matériel de chauffage, de ventilation et de climatisation;2022-07-08;2022;07;2022-07-18;6;False;6.0;161633.0;2.0;161633.0;Ferme et actualisable;97200;CODE POSTAL;FORT DE FRANCE;;nan;;MARCHE;;Procédure adaptée;28972005400013;True;ODE DE LA MARTINIQUE;02;Martinique;972;Martinique;97200;Fort-de-France;9721;FORT-DE-FRANCE;97209;4353.0;85667.0;14.6408734458,-61.069176472;SIRET;80374737700015;True;803747377;00015;True;PME;ENDG;2;Martinique;Martinique;972;Fort-de-France;9721;97200;Lotissement ESPERANCE;FORT-DE-FRANCE;97209;3312Z;4353.0;85667.0;0.0;14.6408734458,-61.069176472;;;;;;;;;
202121240000;425588;API AIFE;Marché;Services;21 24 00-La minute CGSS;92111200;92111200-4;92;Production de films et de vidéos publicitaires, de propagande et d'information;2021-12-27;2021;12;2022-02-22;2;False;2.0;39950.0;1.0;39950.0;Ferme;972;CODE DEPARTEMENT;Martinique;;nan;;MARCHE;;Procédure adaptée;31402496900029;True;CGSS MARTINIQUE;02;Martinique;972;Martinique;97232;Fort-de-France;9721;LE LAMENTIN;97213;6792.0;39700.0;14.6246455763,-60.9935529523;SIRET;81390877900024;True;813908779;00024;True;PME;PURE VISION;1;Guadeloupe;Guadeloupe;971;Basse-Terre;9711;97122;Rue HENRI BECQUEREL JARRY;BAIE-MAHAULT;97103;5911B;4654.0;29976.0;109.80191133829851;16.2515819199,-61.5922344723;;;;;;;;;
20202002900;346282;PES Marchés;Marché;Services;AC A BC MONO ATTRIB TRAITEMENT ET MIGRATION DES ARCHIVES DE LA CAESM;92512000-3;92512000-3;92;Services d'archives;2020-06-03;2020;06;2022-10-06;1;False;1.0;230000.0;1.0;230000.0;Ferme;97228;CODE POSTAL;SAINTE-LUCE;;nan;;ACCORD-CADRE;;Appel d'offres ouvert;24972005300019;True;CAESM - BUDGET PRINCIPAL;02;Martinique;972;Martinique;97228;Le Marin;9723;SAINTE-LUCE;97227;2867.0;10083.0;14.4854629678,-60.944495012;SIRET;48171336000024;True;481713360;00024;True;NC;ARCHIV' SYSTEMS PLUS;2;Martinique;Martinique;972;Fort-de-France;9721;97234;Cité GODISSARD;FORT-DE-FRANCE;97209;6311Z;4353.0;85667.0;16.23878704676211;14.6408734458,-61.069176472;;;;;;;;;
